District,Spot Accident,PS Name,Accident_Count,Cluster,Label
0.04184498335710889,0.08606752258678078,0.002615311459819306,6,2,Hotspot
0.04184498335710889,0.08606752258678078,0.0021398002853067048,1,1,Low incident area
0.04184498335710889,0.08606752258678078,0.0019020446980504042,1,1,Low incident area
0.04184498335710889,0.08606752258678078,0.002615311459819306,1,1,Low incident area
0.04184498335710889,0.10461245839277224,0.0023775558725630053,14,2,Hotspot
0.04184498335710889,0.10461245839277224,0.0021398002853067048,22,2,Hotspot
0.04184498335710889,0.10461245839277224,0.002615311459819306,10,2,Hotspot
0.04184498335710889,0.10461245839277224,0.0019020446980504042,6,2,Hotspot
0.04184498335710889,0.10461245839277224,0.0028530670470756064,6,2,Hotspot
0.04184498335710889,0.10461245839277224,0.0021398002853067048,34,2,Hotspot
0.04184498335710889,0.10461245839277224,0.002615311459819306,13,2,Hotspot
0.04184498335710889,0.10461245839277224,0.0033285782215882074,10,2,Hotspot
0.04184498335710889,0.10461245839277224,0.0023775558725630053,10,2,Hotspot
0.04184498335710889,0.10461245839277224,0.002615311459819306,26,2,Hotspot
0.04184498335710889,0.10461245839277224,0.002615311459819306,11,2,Hotspot
0.04184498335710889,0.10461245839277224,0.0021398002853067048,6,2,Hotspot
0.04184498335710889,0.10461245839277224,0.002615311459819306,17,2,Hotspot
0.04184498335710889,0.10461245839277224,0.002615311459819306,19,2,Hotspot
0.04184498335710889,0.10461245839277224,0.0021398002853067048,5,1,Low incident area
0.04184498335710889,0.10461245839277224,0.0019020446980504042,6,2,Hotspot
0.04184498335710889,0.10461245839277224,0.002615311459819306,5,1,Low incident area
0.04184498335710889,0.06371849738468854,0.002615311459819306,2,1,Low incident area
0.04184498335710889,0.06371849738468854,0.0028530670470756064,5,1,Low incident area
0.04184498335710889,0.06371849738468854,0.0021398002853067048,1,1,Low incident area
0.04184498335710889,0.06371849738468854,0.0033285782215882074,1,1,Low incident area
0.04184498335710889,0.06371849738468854,0.0023775558725630053,5,1,Low incident area
0.04184498335710889,0.06371849738468854,0.002615311459819306,3,1,Low incident area
0.04184498335710889,0.06371849738468854,0.002615311459819306,2,1,Low incident area
0.04184498335710889,0.06371849738468854,0.002615311459819306,3,1,Low incident area
0.04184498335710889,0.06371849738468854,0.002615311459819306,1,1,Low incident area
0.04184498335710889,0.06680932001902044,0.0023775558725630053,1,1,Low incident area
0.04184498335710889,0.06680932001902044,0.0021398002853067048,1,1,Low incident area
0.04184498335710889,0.06680932001902044,0.002615311459819306,1,1,Low incident area
0.04184498335710889,0.06680932001902044,0.0028530670470756064,2,1,Low incident area
0.04184498335710889,0.06680932001902044,0.0021398002853067048,2,1,Low incident area
0.04184498335710889,0.06680932001902044,0.002615311459819306,2,1,Low incident area
0.04184498335710889,0.06680932001902044,0.0033285782215882074,1,1,Low incident area
0.04184498335710889,0.06680932001902044,0.0023775558725630053,6,2,Hotspot
0.04184498335710889,0.06680932001902044,0.002615311459819306,2,1,Low incident area
0.04184498335710889,0.06680932001902044,0.0021398002853067048,1,1,Low incident area
0.04184498335710889,0.06680932001902044,0.0021398002853067048,4,1,Low incident area
0.04184498335710889,0.06680932001902044,0.002615311459819306,1,1,Low incident area
0.04184498335710889,0.07275320970042796,0.0021398002853067048,17,2,Hotspot
0.04184498335710889,0.07275320970042796,0.00023775558725630053,1,1,Low incident area
0.04184498335710889,0.07275320970042796,0.002615311459819306,2,1,Low incident area
0.04184498335710889,0.07275320970042796,0.0019020446980504042,13,2,Hotspot
0.04184498335710889,0.07275320970042796,0.002615311459819306,2,1,Low incident area
0.04184498335710889,0.07275320970042796,0.0033285782215882074,2,1,Low incident area
0.04184498335710889,0.07275320970042796,0.0023775558725630053,5,1,Low incident area
0.04184498335710889,0.07275320970042796,0.002615311459819306,5,1,Low incident area
0.04184498335710889,0.07275320970042796,0.002615311459819306,11,2,Hotspot
0.04184498335710889,0.07275320970042796,0.0021398002853067048,3,1,Low incident area
0.04184498335710889,0.07275320970042796,0.002615311459819306,5,1,Low incident area
0.04184498335710889,0.07275320970042796,0.002615311459819306,2,1,Low incident area
0.04184498335710889,0.07275320970042796,0.0019020446980504042,3,1,Low incident area
0.04184498335710889,0.07275320970042796,0.002615311459819306,2,1,Low incident area
0.04184498335710889,0.06371849738468854,0.0023775558725630053,1,1,Low incident area
0.04184498335710889,0.06371849738468854,0.0021398002853067048,2,1,Low incident area
0.04184498335710889,0.06371849738468854,0.002615311459819306,2,1,Low incident area
0.04184498335710889,0.06371849738468854,0.0028530670470756064,3,1,Low incident area
0.04184498335710889,0.06371849738468854,0.0021398002853067048,3,1,Low incident area
0.04184498335710889,0.06371849738468854,0.002615311459819306,3,1,Low incident area
0.04184498335710889,0.06371849738468854,0.0033285782215882074,1,1,Low incident area
0.04184498335710889,0.06371849738468854,0.002615311459819306,5,1,Low incident area
0.04184498335710889,0.06371849738468854,0.002615311459819306,3,1,Low incident area
0.04184498335710889,0.06371849738468854,0.002615311459819306,4,1,Low incident area
0.04184498335710889,0.06371849738468854,0.002615311459819306,2,1,Low incident area
0.04184498335710889,0.06371849738468854,0.0019020446980504042,2,1,Low incident area
0.04184498335710889,0.06371849738468854,0.002615311459819306,4,1,Low incident area
0.04184498335710889,0.09985734664764621,0.0023775558725630053,6,2,Hotspot
0.04184498335710889,0.09985734664764621,0.0021398002853067048,11,2,Hotspot
0.04184498335710889,0.09985734664764621,0.002615311459819306,13,2,Hotspot
0.04184498335710889,0.09985734664764621,0.0019020446980504042,2,1,Low incident area
0.04184498335710889,0.09985734664764621,0.0028530670470756064,10,2,Hotspot
0.04184498335710889,0.09985734664764621,0.0021398002853067048,6,2,Hotspot
0.04184498335710889,0.09985734664764621,0.002615311459819306,3,1,Low incident area
0.04184498335710889,0.09985734664764621,0.0033285782215882074,8,2,Hotspot
0.04184498335710889,0.09985734664764621,0.0023775558725630053,26,2,Hotspot
0.04184498335710889,0.09985734664764621,0.002615311459819306,7,2,Hotspot
0.04184498335710889,0.09985734664764621,0.002615311459819306,10,2,Hotspot
0.04184498335710889,0.09985734664764621,0.0021398002853067048,17,2,Hotspot
0.04184498335710889,0.09985734664764621,0.002615311459819306,16,2,Hotspot
0.04184498335710889,0.09985734664764621,0.002615311459819306,13,2,Hotspot
0.04184498335710889,0.09985734664764621,0.0021398002853067048,2,1,Low incident area
0.04184498335710889,0.09985734664764621,0.0019020446980504042,2,1,Low incident area
0.04184498335710889,0.09985734664764621,0.002615311459819306,9,2,Hotspot
0.02734189253447456,0.10651450309082264,0.0019020446980504042,13,2,Hotspot
0.02734189253447456,0.10651450309082264,0.0023775558725630053,18,2,Hotspot
0.02734189253447456,0.10651450309082264,0.0021398002853067048,5,1,Low incident area
0.02734189253447456,0.10651450309082264,0.00047551117451260106,2,1,Low incident area
0.02734189253447456,0.10651450309082264,0.0023775558725630053,12,2,Hotspot
0.02734189253447456,0.10651450309082264,0.0021398002853067048,28,2,Hotspot
0.02734189253447456,0.10651450309082264,0.0016642891107941037,17,2,Hotspot
0.02734189253447456,0.10651450309082264,0.0011887779362815027,7,2,Hotspot
0.02734189253447456,0.10651450309082264,0.0014265335235378032,9,2,Hotspot
0.02734189253447456,0.10651450309082264,0.0016642891107941037,10,2,Hotspot
0.02734189253447456,0.10651450309082264,0.0021398002853067048,11,2,Hotspot
0.02734189253447456,0.10651450309082264,0.0023775558725630053,15,2,Hotspot
0.02734189253447456,0.10651450309082264,0.00023775558725630053,1,1,Low incident area
0.02734189253447456,0.10651450309082264,0.0007132667617689016,4,1,Low incident area
0.02734189253447456,0.10651450309082264,0.0016642891107941037,4,1,Low incident area
0.02734189253447456,0.10651450309082264,0.0009510223490252021,5,1,Low incident area
0.02734189253447456,0.10651450309082264,0.0019020446980504042,13,2,Hotspot
0.02734189253447456,0.0922491678554446,0.0019020446980504042,2,1,Low incident area
0.02734189253447456,0.0922491678554446,0.0023775558725630053,4,1,Low incident area
0.02734189253447456,0.0922491678554446,0.0021398002853067048,3,1,Low incident area
0.02734189253447456,0.0922491678554446,0.0023775558725630053,3,1,Low incident area
0.02734189253447456,0.0922491678554446,0.0021398002853067048,4,1,Low incident area
0.02734189253447456,0.0922491678554446,0.0016642891107941037,1,1,Low incident area
0.02734189253447456,0.0922491678554446,0.0011887779362815027,1,1,Low incident area
0.02734189253447456,0.0922491678554446,0.0014265335235378032,2,1,Low incident area
0.02734189253447456,0.0922491678554446,0.0016642891107941037,2,1,Low incident area
0.02734189253447456,0.0922491678554446,0.0021398002853067048,3,1,Low incident area
0.02734189253447456,0.0922491678554446,0.0023775558725630053,1,1,Low incident area
0.02734189253447456,0.0922491678554446,0.0016642891107941037,1,1,Low incident area
0.02734189253447456,0.0922491678554446,0.0019020446980504042,1,1,Low incident area
0.02734189253447456,0.07156443176414645,0.0023775558725630053,3,1,Low incident area
0.02734189253447456,0.07156443176414645,0.0021398002853067048,2,1,Low incident area
0.02734189253447456,0.07156443176414645,0.0014265335235378032,2,1,Low incident area
0.02734189253447456,0.07156443176414645,0.0021398002853067048,2,1,Low incident area
0.02734189253447456,0.07156443176414645,0.0023775558725630053,1,1,Low incident area
0.02734189253447456,0.07156443176414645,0.0009510223490252021,2,1,Low incident area
0.02734189253447456,0.0943889681407513,0.0019020446980504042,4,1,Low incident area
0.02734189253447456,0.0943889681407513,0.0023775558725630053,3,1,Low incident area
0.02734189253447456,0.0943889681407513,0.0021398002853067048,1,1,Low incident area
0.02734189253447456,0.0943889681407513,0.0023775558725630053,6,2,Hotspot
0.02734189253447456,0.0943889681407513,0.0021398002853067048,5,1,Low incident area
0.02734189253447456,0.0943889681407513,0.0016642891107941037,1,1,Low incident area
0.02734189253447456,0.0943889681407513,0.0014265335235378032,2,1,Low incident area
0.02734189253447456,0.0943889681407513,0.0016642891107941037,2,1,Low incident area
0.02734189253447456,0.0943889681407513,0.0021398002853067048,8,2,Hotspot
0.02734189253447456,0.0943889681407513,0.0023775558725630053,4,1,Low incident area
0.02734189253447456,0.0943889681407513,0.0016642891107941037,1,1,Low incident area
0.02734189253447456,0.0943889681407513,0.0019020446980504042,6,2,Hotspot
0.02734189253447456,0.021873514027579647,0.0023775558725630053,1,1,Low incident area
0.02734189253447456,0.021873514027579647,0.0016642891107941037,1,1,Low incident area
0.02734189253447456,0.021873514027579647,0.0016642891107941037,1,1,Low incident area
0.02734189253447456,0.026390870185449358,0.0023775558725630053,1,1,Low incident area
0.02734189253447456,0.026390870185449358,0.0019020446980504042,1,1,Low incident area
0.02734189253447456,0.017356157869709937,0.0023775558725630053,1,1,Low incident area
0.02734189253447456,0.08606752258678078,0.0019020446980504042,1,1,Low incident area
0.02734189253447456,0.08606752258678078,0.0023775558725630053,6,2,Hotspot
0.02734189253447456,0.08606752258678078,0.0021398002853067048,2,1,Low incident area
0.02734189253447456,0.08606752258678078,0.0023775558725630053,4,1,Low incident area
0.02734189253447456,0.08606752258678078,0.0021398002853067048,2,1,Low incident area
0.02734189253447456,0.08606752258678078,0.0016642891107941037,2,1,Low incident area
0.02734189253447456,0.08606752258678078,0.0021398002853067048,3,1,Low incident area
0.02734189253447456,0.08606752258678078,0.0023775558725630053,2,1,Low incident area
0.02734189253447456,0.08606752258678078,0.0019020446980504042,3,1,Low incident area
0.02734189253447456,0.10461245839277224,0.0019020446980504042,2,1,Low incident area
0.02734189253447456,0.10461245839277224,0.0023775558725630053,7,2,Hotspot
0.02734189253447456,0.10461245839277224,0.0021398002853067048,1,1,Low incident area
0.02734189253447456,0.10461245839277224,0.00047551117451260106,1,1,Low incident area
0.02734189253447456,0.10461245839277224,0.0023775558725630053,7,2,Hotspot
0.02734189253447456,0.10461245839277224,0.0021398002853067048,9,2,Hotspot
0.02734189253447456,0.10461245839277224,0.0016642891107941037,5,1,Low incident area
0.02734189253447456,0.10461245839277224,0.0011887779362815027,2,1,Low incident area
0.02734189253447456,0.10461245839277224,0.0014265335235378032,6,2,Hotspot
0.02734189253447456,0.10461245839277224,0.0021398002853067048,1,1,Low incident area
0.02734189253447456,0.10461245839277224,0.0023775558725630053,8,2,Hotspot
0.02734189253447456,0.10461245839277224,0.0007132667617689016,1,1,Low incident area
0.02734189253447456,0.10461245839277224,0.0016642891107941037,3,1,Low incident area
0.02734189253447456,0.10461245839277224,0.0009510223490252021,1,1,Low incident area
0.02734189253447456,0.10461245839277224,0.0019020446980504042,4,1,Low incident area
0.02734189253447456,0.06371849738468854,0.0019020446980504042,1,1,Low incident area
0.02734189253447456,0.06371849738468854,0.0023775558725630053,1,1,Low incident area
0.02734189253447456,0.06371849738468854,0.0023775558725630053,1,1,Low incident area
0.02734189253447456,0.06371849738468854,0.0021398002853067048,1,1,Low incident area
0.02734189253447456,0.06371849738468854,0.0016642891107941037,2,1,Low incident area
0.02734189253447456,0.06371849738468854,0.0021398002853067048,1,1,Low incident area
0.02734189253447456,0.06371849738468854,0.0016642891107941037,1,1,Low incident area
0.02734189253447456,0.06371849738468854,0.0019020446980504042,1,1,Low incident area
0.02734189253447456,0.06680932001902044,0.0019020446980504042,1,1,Low incident area
0.02734189253447456,0.06680932001902044,0.0021398002853067048,1,1,Low incident area
0.02734189253447456,0.06680932001902044,0.0023775558725630053,1,1,Low incident area
0.02734189253447456,0.06680932001902044,0.0021398002853067048,1,1,Low incident area
0.02734189253447456,0.06680932001902044,0.0016642891107941037,1,1,Low incident area
0.02734189253447456,0.06680932001902044,0.0021398002853067048,3,1,Low incident area
0.02734189253447456,0.06680932001902044,0.0009510223490252021,1,1,Low incident area
0.02734189253447456,0.06680932001902044,0.0019020446980504042,1,1,Low incident area
0.02734189253447456,0.07275320970042796,0.0023775558725630053,1,1,Low incident area
0.02734189253447456,0.07275320970042796,0.0021398002853067048,1,1,Low incident area
0.02734189253447456,0.07275320970042796,0.0011887779362815027,1,1,Low incident area
0.02734189253447456,0.07275320970042796,0.0023775558725630053,1,1,Low incident area
0.02734189253447456,0.06371849738468854,0.0023775558725630053,1,1,Low incident area
0.02734189253447456,0.06371849738468854,0.0021398002853067048,1,1,Low incident area
0.02734189253447456,0.06371849738468854,0.0016642891107941037,1,1,Low incident area
0.02734189253447456,0.06371849738468854,0.0011887779362815027,1,1,Low incident area
